index,text,novelty,diversity,label
26,"He told the Mail : "" I know how much pressure it puts on them to be put under suspicion of a serious crime .",0.11242603550295859,0.11242603550295859,1
27,He was the third of four managers sent in to cut costs and deal with the city ' s $ 13 million deficit .,0.10138248847926268,0.10138248847926268,1
28,"He ' s passed all the tests so far , so it ' s all looking good for him to get some game time next week .",0.11377245508982035,0.11377245508982035,1
29,"Michael Bloomberg , the billionaire former mayor of New York City , has told his aides to draw up plans for an independent campaign for the U .",0.0,0.047619047619047616,1
30,S .,0.0,0.031746031746031744,1
31,"presidency , the New York Times reported on Saturday .",0.08653846153846154,0.08653846153846154,1
32,Only because we would take a very different approach when playing Melbourne City which has a lot to do with my belief in winning football matches and the players I have in my team .,0.1377952755905512,0.1377952755905512,1
33,"Asked about a June date , Ms Sturgeon said : ' I think it would be a mistake for David Cameron , I had the Foreign Secretary in here last week and said as much to him directly .",0.05084745762711865,0.05084745762711865,1
34,"The children at these camps are usually aged between seven and 15 , and their parents are told that they will not be sent to the front line .",0.12236286919831224,0.12236286919831224,1
35,South Korea ' s Met Agency considered it ' highly likely ' that the 5 .,0.10365853658536585,0.10365853658536585,1
36,1 magnitude earthquake was caused by nuclear testing .,0.08653846153846154,0.08653846153846154,1
37,He will never step off the plane and receive a hero ' s welcome in Brazil because he ran from the country of Brazil .,0.11162790697674418,0.11162790697674418,1
38,The poll also asks GOP primary voters if there is any candidate they just couldn ' t support against the Democrat in November .,0.1111111111111111,0.1111111111111111,1
39,"The Irish Football Association received over 50 , 000 ticket applications for Northern Ireland ' s matches at the tournament .",0.1043956043956044,0.1043956043956044,1
40,How many people on the estate does he think will be affected by the new pay - to - stay policy ?,0.11458333333333333,0.11458333333333333,1
41,U .,0.0,0.031746031746031744,1
42,S .,0.0,0.031746031746031744,1
43,stocks rose Thursday as the price of oil climbed for the third day in a row as investors hope for cuts in production .,0.1099476439790576,0.1099476439790576,1
44,"The force ' s civilian watchdog was also warned that the police and partner authorities had yet to draw up a consistent list of vulnerable sites , according to the private paper , seen by the Press Association .",0.13744075829383887,0.13744075829383887,1
45,"So , I felt like I could hold onto her a little bit , but you can ' t make it right .",0.11052631578947368,0.11052631578947368,1
46,"And , while Boston is a city that ' s relatively easy to reach , from May things will get even easier and a little more affordable .",0.12376237623762376,0.12376237623762376,1
47,"As the day sort of went on and I decided to play , I started to focus a little bit better .",0.09210526315789473,0.09210526315789473,1
48,My feeling is it is going to take a couple of weeks or so before we start to see proper re - engagement .,0.1152073732718894,0.1152073732718894,1
49,"If Donald Trump wins the Republican nomination , there will once again be no opposition to an ever - expanding government .",0.02185792349726776,0.02185792349726776,1
50,"He explained : "" We had a few players who started against Man United and Arsenal who were injured a few weeks ago so we also have to think about whether it makes sense and whether it is too dangerous to start them again .",0.15202702702702703,0.15202702702702703,1
51,"Last year , the world ' s airlines carried a record 3 .",0.10138248847926268,0.10138248847926268,1
52,6 billion passengers on 34 million flights .,0.07,0.07,1
53,"It ' s all in God ' s hands , and there ' s a reason for all of this and instead of letting it hurt us , we ' re going to try to do something good .",0.1417624521072797,0.1417624521072797,1
54,"I ' m not saying that what he did was right , but it ' s before court , he ' s been charged months ago , and it ' s not fair to be putting online all this information about his family .         
""",0.15018315018315018,0.15018315018315018,1
55,"My thoughts are with the officer and the officer ' s family and all the hospital staff who have been involved in this incident ,"" she said .",0.12087912087912088,0.12087912087912088,1
56,"We haven ' t played against each other before , but I ' m sure we ' ll be playing many times .",0.11059907834101383,0.11059907834101383,1
57,"We normally have a piece in our match preparation where the players see how to beat the opponent , how to cause them problems .",0.11059907834101383,0.11059907834101383,1
58,"I saw her running down the street yesterday and I gave her help , but to lose your daughter like that is just tragic .                                               
""",0.1095890410958904,0.1095890410958904,1
59,"Let me be clear : we fully accept our responsibility to bring down emissions ,"" he said in Brussels .",0.10326086956521739,0.10326086956521739,1
60,"After leading the United States for seven years , President Obama on Tuesday night will deliver his final State of the Union address -- perhaps his last great opportunity to command the nation ' s attention .",0.1201923076923077,0.1201923076923077,1
61,"My relationship with my children was seriously affected as they were told time and again that everything was my fault , they were even left ' in charge ' of me if my wife went out of the house .",0.14285714285714285,0.14285714285714285,1
62,"That made it really challenging but , when you have a good team and good guys , it ' s amazing how you can figure out a way to do it .",0.13333333333333333,0.13333333333333333,1
63,"The study claims that the mean summer temperatures across Europe "" appear to reflect the influence of external forcing during periods ,"" or , to put it another way , are the result of man - made climate change .",0.13851351351351351,0.13851351351351351,1
64,She has now launched an appeal on social media in a bid to find the person responsible for the incident .,0.09340659340659341,0.09340659340659341,1
65,The company says building in China allows them to use existing plants and begin selling the car in the US by the summer .,0.11,0.11,1
66,"I also think , I really liked the idea of being able to give something to the fans that they were wanting .",0.1076923076923077,0.1076923076923077,1
67,"I have no idea who lives there , whose car or clothes it is or what the circumstances are - I just thought it was something funny to see .",0.13063063063063063,0.13063063063063063,1
68,Over a year later -- and still not openly talking about his breast cancer -- a close friend called and told him to turn on the television .,0.1232876712328767,0.1232876712328767,1
69,"They were cross when we said we ' d painted it , and two days later they sent someone along to paint it back red .",0.11981566820276497,0.11981566820276497,1
70,All we know is that the police at the scene perceived that it was mostly young men aged 18 to 35 from the Arab or North African region .,0.02027027027027027,0.02027027027027027,1
71,I realised there was a very large community who were being asked that question and didn ' t know how to answer it .,0.10599078341013825,0.10599078341013825,1
72,"The biggest months for adding and dropping credit cards are December and January , so now ' s the time to make sure that $ 95 annual fee is really worth it .",0.1308016877637131,0.1308016877637131,1
73,"But they ' re going to monitor her developing baby to see if the baby has been affected and once that baby is born they ' ll do hearing tests , vision tests to see if the baby was damaged .",0.14388489208633093,0.14388489208633093,1
74,"Any Syrian man or woman would tell you that there is no need for anyone to come to our country to risk their lives to fight or support the fighting .                                   
""",0.12658227848101267,0.12658227848101267,1
75,"We ' re going to have to continue to balance our needs for security with people ' s legitimate concerns about privacy ,"" he said .                                           
""",0.08571428571428572,0.08571428571428572,1
76,"It would be easy for me to play the victim , but I don ' t feel I should ,"" he said .",0.10471204188481675,0.10471204188481675,1
77,"A combination of rising house prices , decent economic growth in the UK , cheap money market funding and the Bank of England not forecast to raise rates for some time , has put mortgage deals in a sweet spot .",0.14388489208633093,0.14388489208633093,1
78,The normally reliable retailer also cited a lack of stock and increased online competition as reasons for full - price sales falling 0 .,0.1134020618556701,0.1134020618556701,1
79,5 per cent across its stores in the 60 days to December 24 .,0.1,0.1,1
80,We want documents and evidence to be examined in order that steps can be taken to prevent anything like this happening again .,0.10891089108910891,0.10891089108910891,1
81,"Despite all this , San Diego has proven that it ' s a region that supports its major - league teams .                                                     
""",0.10256410256410256,0.10256410256410256,1
82,"It should be treated exactly like raw meat - don ' t look at an egg any different way ,"" he said .",0.10471204188481675,0.10471204188481675,1
83,Those public works projects show how vulnerable L .,0.08653846153846154,0.08653846153846154,1
84,A .,0.0,0.031746031746031744,1
85,"could be in the next major storm , he said .",0.06956521739130435,0.06956521739130435,1
86,"Gold Coast haven ' t had much to celebrate in this short five year history , winning only 28 games with percentage of games won at only 25 .",0.13063063063063063,0.13063063063063063,1
87,"When you live so closely with other people , calling them by their government - issued names just won ' t do .",0.1152073732718894,0.1152073732718894,1
88,"The 33 - year - old man was arrested for the murder of his father and is being held on $ 1 , 000 , 000 bail , according to officials .",0.12807881773399016,0.12807881773399016,1
89,"The question of whether she received emails with classified information has nothing to do with any action taken by Secretary Clinton ,"" she said .",0.11386138613861387,0.11386138613861387,1
90,"There ' s always another drought coming down the pipeline , whether it ' s two years from now , or this one continues into next year .",0.1141552511415525,0.1141552511415525,1
91,"It ' s been their game and that ' s fine , they ' re not to blame for that , it ' s just the way the world was .",0.1232876712328767,0.1232876712328767,1
92,"I came from the immigrant background , and with all the problems we ' ve got now with immigration and refugees , we ' ve got to look at ways to help each other out .",0.13851351351351351,0.13851351351351351,1
93,He took the team back into the Champions League in his first campaign but has been heavily criticised this season for both United ' s style of play and results .,0.12992125984251968,0.12992125984251968,1
94,Let ' s take a look at where they are today and what happened to some of the most popular guest stars too .,0.11059907834101383,0.11059907834101383,1
95,"In his post that began ' thank you for your review ', he defended his staff and described how police had to be called after the wedding guests got drunk and refused to leave .",0.1377952755905512,0.1377952755905512,1
96,"She made them promise not to tell me , that whatever she said about me should be a secret between them .",0.1116751269035533,0.1116751269035533,1
97,"The prospect of super - intelligence capable of threatening human life still appears to be decades away , if it happens at all .",0.115,0.115,1
98,"Australia hosted the first day - night Test , using a pink ball , against New Zealand in Adelaide in November and are keen to further develop the idea .",0.1278538812785388,0.1278538812785388,1
99,"The effort died in the Senate after Republicans successfully cast the proposal as a "" cap - and - tax "" that would cost jobs .",0.11261261261261261,0.11261261261261261,1
100,"Although we left a few tries out there , it is good to start the new year with a win .                                                       
""",0.09947643979057591,0.09947643979057591,1
101,"He ' s a talented , young coach that has proven himself on the college level as well as in the NFL ,"" Fisher said in a statement on the Rams "" website .",0.12612612612612611,0.12612612612612611,1
102,"His victim , who is called Tony , fell to the ground before he was repeatedly kicked in the head and body .",0.10810810810810811,0.10810810810810811,1
103,"He moved from Philadelphia to Los Angeles for one more shot at the Stanley Cup , and he ' s already playing a major role in the Kings ' pursuit with a string of power - play goals .                   
""",0.14173228346456693,0.14173228346456693,1
104,"This was an act of murder that took place in the streets of London and it was state - sponsored ,"" she said .",0.1043956043956044,0.1043956043956044,1
105,"A further 700 people were given a good behaviour bond without a conviction recorded , while just four cases resulted in a not guilty verdict .",0.11711711711711711,0.11711711711711711,1
106,"In 2005 , when ground was broken to turn that storage spot into a park , the house was moved again to a city storage yard .",0.11981566820276497,0.11981566820276497,1
107,"We have people going to court , we have people going for medical treatment , and you can ' t leave them locked down 24 hours a day .",0.12442396313364056,0.12442396313364056,1
108,"I am going to have to get better at this ,"" because if I want to go and engage in the next part of being a manager I am going to have to engage with bigger groups and prepare right .",0.14864864864864866,0.14864864864864866,1
109,"The party appears to have had less success trying to attract elderly voters since the election - a key target group if the party is to win in 2020 , according to the report .",0.128,0.128,1
110,Some machines were pulling in as much as $ 2000 a week in quarters in the US during the peak of the game ' s popularity .,0.11261261261261261,0.11261261261261261,1
111,In women ' s tennis there is not even one player who can get closer than 6 - 1 6 - 2 .,0.11330049261083744,0.11330049261083744,1
112,"Later , he was driving to his mother ' s home when he came across a stretch of K - Beach road that was damaged in the quake .",0.12162162162162163,0.12162162162162163,1
113,"And whatever heat he ' s faced , it ' s nothing compared to what the people of Flint are going through .",0.1076923076923077,0.1076923076923077,1
114,"All of the staff don ' t get to work with each other again , we don ' t know where we ' re working , we don ' t know if we can still do our normal shift .",0.14527027027027026,0.14527027027027026,1
115,"Yet authorities recently announced plans to tear the neighborhood down by mid - 2016 to make way for a "" green space "" and an office park .                                         
""",0.11940298507462686,0.11940298507462686,1
116,"Maybe I ' m a little bit not as good as he is in that way ,"" Trump said .                                                       
""",0.09239130434782608,0.09239130434782608,1
117,"It ' s also interesting to hear the perspective from my children as adults when they talk about it ,"" she said .",0.10989010989010989,0.10989010989010989,1
118,"They can grant supposed "" police bail ,"" so allowing them to keep their chosen victims under suspicion for years .",0.109375,0.109375,1
119,"In other words , there is a place for everyone and an environment where girls and boys can be themselves .",0.109375,0.109375,1
120,"The PM gives his opinion on "" Brexit "" and if he believes Great Britain should leave the European Union .                                                       
""",0.10052910052910052,0.10052910052910052,1
121,"If Europe is not capable of protecting its own borders , it ' s the very idea of Europe that will be questioned ,"" he said .                                         
""",0.023952095808383235,0.023952095808383235,1
122,"We hope this can be used as one of the tools to identify children at risk ,"" he said .",0.09239130434782608,0.09239130434782608,1
123,"In addition to the 31 suspects , the arrest of two men from north Africa was announced on Friday morning in connection to the attacks .",0.10270270270270271,0.10270270270270271,1
124,"Facebook had already banned the sale of guns without identity checks , but the new rules aim to stop all gun trade between individuals on the sites .",0.12162162162162163,0.12162162162162163,1
125,"Earlier in the week , David Cameron , had talked up the prospect of reaching a deal with the rest of the EU by the next leaders "" summit on 18 February , with a view to holding the promised referendum in June or July .",0.15202702702702703,0.15202702702702703,1
126,Authorities said an adult male suspect was killed and another suffered non - life threatening injuries when shots were fired .,0.10824742268041238,0.10824742268041238,1
127,"Of the 56 percent of Republican voters who think Trump would be a good or great president , a substantial minority of them ( 17 percent of Republican registered voters overall ) say they think Trump is not religious .                 
""",0.1271186440677966,0.1271186440677966,1
128,"You should be able to get a drone that can effectively follow you , not run into things , and find things on its own ,"" he says .",0.12446351931330472,0.12446351931330472,1
129,He says : ' She wasn ' t the type of girl you come across many times in your lifetime - maybe never .,0.1152073732718894,0.1152073732718894,1
130,"City finished 20 points ahead of Brisbane on the league table , scored 22 more goals and conceded 13 less .",0.10471204188481675,0.10471204188481675,1
131,"We are a consumer driven economy , and we still have a decent set of factors , like income growth , consumer confidence and jobs .",0.11538461538461539,0.11538461538461539,1
132,"One of the reasons that I ' ll win and , I think , none of the other guys will win is because I ' m going to get states that they ' ll never get .",0.1388888888888889,0.1388888888888889,1
133,"It doesn ' t sit with my understanding of how he views the world , so , yes , I was surprised .",0.11282051282051282,0.11282051282051282,1
134,I ' m going to be playing out my career elsewhere which it took me a couple of days to get over .,0.11458333333333333,0.11458333333333333,1
135,I am going to focus on my health and fighting this battle with a return to football as my ultimate goal .,0.1069182389937107,0.1069182389937107,1
136,"They say they had always intended to return , but police claim they were worried about facing the death penalty in China .",0.1099476439790576,0.1099476439790576,1
137,"The President has already begun to recall his administration ' s handling of the financial crisis , pointing to the recovery of the U .",0.10891089108910891,0.10891089108910891,1
138,S .,0.0,0.031746031746031744,1
139,auto industry in his weekly address to the nation on Saturday .,0.0967741935483871,0.0967741935483871,1
140,The U .,0.0,0.04477611940298507,1
141,S .,0.0,0.031746031746031744,1
142,"online search firm , which has faced severe criticism of its UK financial arrangements , said the payment will cover back taxes from 2005 to 2015 .",0.11981566820276497,0.11981566820276497,1
143,"I ' m not sure he ' s going to get a bigger club than Liverpool , so why leave ?",0.11320754716981132,0.11320754716981132,1
144,"That ' s why he ' s taken it on himself to monitor every pregnancy in the village , especially those of women who are disabled , encouraging them to eat a healthy diet with plenty of green vegetables .",0.14388489208633093,0.14388489208633093,1
145,"Obama , then 28 , is a summer law associate who wants to take Robinson , his adviser and a working attorney , out on a date .",0.12077294685990338,0.12077294685990338,1
146,"As well as suggesting people limit the amount they drink in one session , there is also advice for people to help cut the immediate risks - such as drinking more slowly .",0.12992125984251968,0.12992125984251968,1
147,The most important thing for us is that we have everyone buy into everything we ' re trying to do .,0.10555555555555556,0.10555555555555556,1
148,"The tax office will sit down again with unions on Monday to try to pick up the pieces after the 85 to 15 per cent defeat of its wage proposal .                                   
'",0.12658227848101267,0.12658227848101267,1
149,I ' ve never felt like a full man but now I ' m ready for my life to start and I ' ve never felt so confident .,0.12558139534883722,0.12558139534883722,1
150,"My friends are going out and hanging out , well I guess it ' s different in my way because I ' m getting to go out and travel with the UFC and fight .",0.1377952755905512,0.1377952755905512,1
151,"2 Alabama on Monday night , hoping to finish off a goal set down as the ultimate target long ago .",0.10869565217391304,0.10869565217391304,1
152,The wife and former partner of a man injured in a bus accident started a fight in front of the hospital when they both came to visit him at the same time .,0.1308016877637131,0.1308016877637131,1
153,"I know all the guys over there compete every shift , and I wouldn ' t expect anything different when I play with them as well .",0.12162162162162163,0.12162162162162163,1
154,"Jane Lane , a Republican on the state executive committee , predicted that second place in the primary could only require 12 % or 13 % support .",0.12162162162162163,0.12162162162162163,1
155,He said to me that he was in trouble and that he had to sell some cocaine or crack ... otherwise he was going to be killed .,0.12385321100917432,0.12385321100917432,1
156,"On our own : California has no use for the rest of America , according to one candidate running for state Assembly .                                                   
""",0.10599078341013825,0.10599078341013825,1
157,"He ' s lifted the place a bit and also tried to implement some of his own ideas into the team in the week ,"" Williams added .",0.1095890410958904,0.1095890410958904,1
158,"Women in this country expect to see men and women working together on equal terms , that ' s what the Labour Party believes in and we can ' t have an all - male leadership again .",0.1340782122905028,0.1340782122905028,1
159,"A second victim , a four - year - old boy , was forced to watch as one of them committed sex acts and others watched from a hotel room .",0.12236286919831224,0.12236286919831224,1
160,"I am not here to think about what happens with a player in the future , we have to work in this moment together with Daniel on his fitness .",0.03571428571428571,0.03571428571428571,1
161,"It sounds simple , but in Taiwan , to fight for the well - being of people is relatively new .",0.10555555555555556,0.10555555555555556,1
162,"Any piece of information could be useful , so I would ask that if you were in the area at the time , that you tell police what you saw .                                   
""",0.12236286919831224,0.12236286919831224,1
163,"How do we make sure that the EU , which we joined for the single market benefits and the benefits to business , continues to work for them and , indeed , work better for them ,"" she said .",0.010638297872340425,0.010638297872340425,1
164,"It ' s one thing to be like a very tough guy -- we ' re all tough people -- but you ' ve got to be able to get along a little bit with people .                       
""",0.08333333333333333,0.08333333333333333,1
165,"We had a couple of losses , but a win in the Rose Bowl is the best way you can go out ,"" he said .",0.11351351351351352,0.11351351351351352,1
166,"When I was 6 - 11 , the doctors said you ' re done , then I got to 7 - 2 , 7 - 3 .",0.11650485436893204,0.11650485436893204,1
167,"Where we become aware of any accounts that may be negative , we immediately contact companies such as Instagram , although we have no control over what they allow on their sites .",0.1377952755905512,0.1377952755905512,1
168,But it ' s devastating for U .,0.08,0.08,1
169,S .,0.0,0.031746031746031744,1
170,oil producers - and for the millions of businesses and workers tied to the oil industry .,0.10052910052910052,0.10052910052910052,1
171,"A leaked document submitted to ministers suggests this could leave twice as many homes at "" significant risk "" within 20 years , the paper adds .",0.10404624277456648,0.10404624277456648,1
172,Ohio State ( 11 - 1 ) was the defending national champion and spent the season ' s first 10 weeks at No .,0.0967741935483871,0.0967741935483871,1
173,Egypt ' s Interior Ministry has said the attack was directed at security forces and was carried out by a member of a group of people who had gathered near the hotel and fired bird shot .,0.1377952755905512,0.1377952755905512,1
174,"Here are some of the top winners for you to enjoy at home , and look to add on the lunch menu at your local school .",0.11711711711711711,0.11711711711711711,1
175,"The man who I see every ten days , he works in central London , so we go out there and go to the V & A museum and things like that , more cultural things .",0.1377952755905512,0.1377952755905512,1
176,"If you ' re thinking of a future investment , you ' ll need to make a decision fast as there ' s a six - year waiting list .                                     
""",0.12380952380952381,0.12380952380952381,1
177,"It ' s obviously a big - time positive for us to have these two young guys playing as well as they have the last week or so ,"" Scott said Saturday .                             
""",0.12658227848101267,0.12658227848101267,1
178,"Now we need to hear your voice to everyone who is coming to this conference , and saying this conference must be an opportunity not to be missed ,"" he said .",0.1350210970464135,0.1350210970464135,1
179,"The involvement of a major club , the Fox Sports coverage , increasing media and the general growth of the game will mean that a lot more players will want to come out here and play .",0.13409961685823754,0.13409961685823754,1
180,"In recent decades , Iran has been at odds with many leading countries around the world -- including the United States -- in part due to its nuclear program .",0.13023255813953488,0.13023255813953488,1
181,"You play big games , you play in moments where everything ' s on the line , one team has to lose .",0.11059907834101383,0.11059907834101383,1
182,"He felt secure in this home , with parents who never argued : they had that perfect love he has sought ever since .",0.1152073732718894,0.1152073732718894,1
183,"A second band of heavy rain is forecast for Friday , according to the Met Office , with warnings already in place for parts of Scotland , Northern Ireland , north - east England and Wales .",0.00510204081632653,0.00510204081632653,1
184,"If I can reach out to anybody who is going through the same thing , then that would be amazing .",0.1076923076923077,0.1076923076923077,1
185,"The ' Out of Africa ' theory holds that the main migration from Africa occurred around 65 , 000 years ago .",0.10052910052910052,0.10052910052910052,1
186,"Those aren ' t new recommendations ; several other health groups also have long urged depression screening , although there ' s no data on how often it ' s done .",0.12663755458515283,0.12663755458515283,1
187,"2 label group in terms of market share , with 8 % of U .",0.10256410256410256,0.10256410256410256,1
188,S .,0.0,0.031746031746031744,1
189,recorded music sales that year .,0.07228915662650602,0.07228915662650602,1
190,"When Georgia was born in June 2011 , doctors noticed her head was slightly larger than normal and immediately took her for tests .",0.11518324607329843,0.11518324607329843,1
191,"She now says she is facing a ' battle for survival ' and is looking to raise more than Â£ 60 , 000 for specialist treatment in Washington DC .",0.1308016877637131,0.1308016877637131,1
192,"In a press conference this week he told reporters : "" I want to work in England ,"" but stressed he had no agreement in place yet .                                           
""",0.12162162162162163,0.12162162162162163,1
193,"The broader index is dominated by banks and resources , which we know are in a low earnings growth environment ,"" he said .",0.10869565217391304,0.10869565217391304,1
194,"I come out here tonight and I can see your faces , and I look into your eyes and I see so much love and it gives me strength .",0.1308016877637131,0.1308016877637131,1
195,"He is widely considered one of the top prospects for the 2016 NFL draft , if he leaves school early .",0.09782608695652174,0.09782608695652174,1
196,"He ' s worked extremely hard , both in Miami and in L .",0.09883720930232558,0.09883720930232558,1
197,A .,0.0,0.031746031746031744,1
198,"It was never a weight issue , in the classic sense .",0.0967741935483871,0.0967741935483871,1
199,"She ' s clearly stayed pretty calm , had some excellent wins here against very tough opponents , high - ranked opponents , and experienced ones .",0.1187214611872146,0.1187214611872146,1
200,"The man quickly follows a few steps behind her , moving closer when she stops to take a closer look at the food .",0.115,0.115,1
201,Our members have been extremely patient ; they have waited for more than three and half years for promised talks on improving work - life balance .,0.013605442176870748,0.013605442176870748,1
202,"Their squad for the five - match series , which begins on Tuesday in Perth , has seen a third of the squad from last year ' s World Cup shed .                                 
""",0.11814345991561181,0.11814345991561181,1
203,"Some people will pay attention to this and realize they are at risk for something , others are obviously going to ignore it ,"" he said .                                         
""",0.11173184357541899,0.11173184357541899,1
204,"When you look at the money side of things as an English player , it ' s not quite as good as you think it is ,"" he said .",0.1308016877637131,0.1308016877637131,1
205,"You know when you ' ve got that little bit of hope and that little bit of faith , and then they didn ' t .                                             
""",0.1152073732718894,0.1152073732718894,1
206,"December and January are not normally busy months for us - it was fairly striking the change in activity ,"" he said .",0.10471204188481675,0.10471204188481675,1
207,"We are sad and in shock , a member of our crew , of our tennis family , passed away last night in a hotel here in Melbourne .",0.1278538812785388,0.1278538812785388,1
208,We will have crews out in the next couple of days and if the river levels rise then we could issue warnings .,0.11059907834101383,0.11059907834101383,1
209,"These statistics were from around 2006 to 2008 , and I believe that since then the success rates have improved .",0.10614525139664804,0.10614525139664804,1
210,"In the case of Isis , the media strategy has helped to kill about 10 , 000 people according to human rights agencies .",0.11351351351351352,0.11351351351351352,1
211,It won ' t be long before she can join the rest of her class at her local secondary school .,0.10869565217391304,0.10869565217391304,1
212,And women younger than 65 years old are more than twice as likely to die from a heart attack than men of the same age .,0.1188118811881188,0.1188118811881188,1
213,But I learned from my mom and my faith that it is not whether you get knocked down it is whether you get back up .,0.11981566820276497,0.11981566820276497,1
214,"Health authorities are suggesting that women in any stage of pregnancy , or who think they might be pregnant , should re - consider their travel plans .",0.12612612612612611,0.12612612612612611,1
215,"I don ' t feel like we have a lock on anything , I just want to give these guys an opportunity to build on this , it ' s a significant day .",0.1377952755905512,0.1377952755905512,1
216,"A 44 - year - old woman was arrested for allegedly helping the three inmates who escaped a maximum security prison in California , according to the Orange County Sheriff ' s Department .",0.11290322580645161,0.11290322580645161,1
217,He ' s always been a great defender but now he seems to be able to defend and hurt you at the same time .,0.1141552511415525,0.1141552511415525,1
218,The press has been doing that to her since 2008 when she was announced as the GOP ' s vice presidential nominee .,0.10138248847926268,0.10138248847926268,1
219,What I heard over and over again was that it made them feel that they weren ' t crazy any more .,0.11059907834101383,0.11059907834101383,1
220,"Almost half of those doing so in 2014 / 15 were European , with 36 % from central and eastern Europe and 10 % from other EU countries .",0.12875536480686695,0.12875536480686695,1
221,"The teenager has been taken to hospital for treatment , but his injuries are not thought to be life - threatening .",0.0782608695652174,0.0782608695652174,1
222,"I can only imagine what it must have been like to discuss this , but you were once again a hero at this most challenging time of your life .",0.13063063063063063,0.13063063063063063,1
223,It ' s time they face up to the fact that the only world leader supporting a British exit from the EU is Vladimir Putin .,0.1141552511415525,0.1141552511415525,1
224,"Clinton has since hit her rival over his views , telling CNN Thursday that , "" I don ' t really understand what he means by that .",0.1232876712328767,0.1232876712328767,1
225,"She and her team develop new technology ideas , from smart - home technology to the future of mobile phones .",0.1065989847715736,0.1065989847715736,1
226,"The US has sent dozens of special forces soldiers to help rebels fighting IS in Syria , although the troops are not intended for front line combat .",0.11814345991561181,0.11814345991561181,1
227,"I ' ve not found any evidence that backs up the 10 , 000 - steps figure - and it seems common sense that some people will need to move more than others .",0.13574660633484162,0.13574660633484162,1
228,"You don ' t need to supply your real name , but please do leave contact details if you ' re happy for us to get in touch .",0.12727272727272726,0.12727272727272726,1
229,"Well , the Syrian government were the first to put together a team and commit to attending - on their terms , of course .",0.10989010989010989,0.10989010989010989,1
230,"Since his loss in the 2012 presidential campaign , Ryan traveled the country studying the issue before releasing an anti - poverty plan in 2014 .",0.11458333333333333,0.11458333333333333,1
231,"Unlike famous barriers such as the Berlin Wall or the Great Wall of China , the US version is not much of a wall .",0.09649122807017543,0.09649122807017543,1
