index,text,novelty,diversity,label
74,as the two people want this problem is an possible mother in his family and are back in the police station and march and scotland are a specialist .,0.7174254537686069,0.7019053309039561,0
75,"if the more value i felt the use of my flight or we count , that this goes down tomorrow go in this age .",0.7423637264055946,0.746960593988644,0
76,`` i want to sit back because my hope changes will be honest because you can often do with a brain ' s qualify for our dollars .,0.7370420346183273,0.6867952149994246,0
77,france has had to return the 14 monday 21 .,0.7016497439567847,0.6101624753407124,0
78,5 million events to take off business in the trip .,0.625743896580153,0.6256322456198783,0
79,paris didn ' t the world in monday ' and the fact that mr .,0.8003536062933287,0.6110027924088751,0
80,"trump says they ' re pretty quickly , and that was something to create a second surprise .",0.671271338966675,0.6550743220496689,0
81,"but he started selection back on oil since a match , not the job offered rates that the most recent crisis in response rate passengers .",0.7714180095774006,0.7878739767235552,0
82,"my family was a ship sunday ' s football , isn ' t clear further within animals better is happening to be amazing .",0.7458038829627578,0.7472187889543349,0
83,after the season in a few weeks because of the includes those on friday as a review of russia ' s main waste of investors to increase interest and private education .,0.8330116918182401,0.7797599528409582,0
84,nbc police media will be taken off against republicans by recent years and iran illegally taken the south district - orange statement .,0.7795400972398554,0.7763277428799794,0
85,"the tech day expected , and both sides of people know what a win a reasonable way , i said before leaving the right path .",0.6642427924619694,0.6552494270695362,0
86,"with includes other family route there wouldn ' t be watching today , , but the export conditions and what ' s notice over them , debt .",0.7898055194609385,0.7817671309709084,0
87,"now for young people in the region can make much doubt that it probably these and any birth sport play war , but gone a hard face .",0.7313383203783819,0.704796216598687,0
88,"chelsea is a little difficult floor , mr .",0.801268534007874,0.7083123574090318,0
89,"trump would join somebody surgery , '' he says in world waters which her stand up .",0.7192967704138914,0.7015426043285707,0
90,"we need to conduct of the benefit of my world , and the help is asked to be another potential team - which was allowing me time .",0.6944111745586397,0.5377078788079664,0
91,it recently described to include criticism by a few years before safety results on his child is a friend expressed us .,0.7922388849883958,0.7992643810955781,0
92,international vote while the fact there will carry down as ross popular family and fight with off the measures missing or a memory to happen for how the box office said .,0.7886588035901291,0.78847519718113,0
93,"the only 12 goals used for immigrants out to find back to making sure me to war with him , it is time to know .",0.6216602065606258,0.6433097528363322,0
94,"`` most of congress has been seen or something that should grow and don ' t really maintain transparency about how the public a stop , '' she said .",0.6910483468730474,0.6904334901730611,0
95,"`` he walked out in office or try on a fight on monday , to cover them how i will develop there .",0.7647148927724595,0.7541042472146675,0
96,after the the last year will raise rates that he would become obvious many are likely to determine the next britain for time .,0.6712532638483274,0.6621949024527346,0
97,"we have all of his employers to speak up to work out , but i he is munich just picking a win and tell a better chance they are 95 - 69 , 000 people .",0.6899346832472495,0.6730679420291945,0
98,"he was a boy , until at edinburgh to restore the fee in 2017 - harassment within rest united votes since mr erdogan said it was not a permanent audience of the or one voting free around the two years .",0.7898295518810475,0.7100736097017099,0
99,"we ' ve been a shares of americans meters and shows how to be made that was improving testing , '' he said .",0.7728014904753919,0.7461176363034385,0
100,"president bill for his & held 80 percent , who has taken an estimated .",0.6947870579434232,0.766720913008303,0
101,3 per cent during the gold coast .,0.5135122767564843,0.515020317045697,0
102,but in the line was here i go forward to the game and mine that player through the way to fight on on this level .,0.6229933445316259,0.6692972316456103,0
103,", briefly at this game when it goes out if i really others , the best team and more do it is certainly growing chance else .",0.6942928204747034,0.6640738360618104,0
104,"without credit for democrats , but the raiders will all be tries to do all it made somebody winning the presidency of .",0.7658271472444199,0.7724421800951623,0
105,but authorities are there is a to shop in the second distance to / 26 - and the premier league feels ready to have to understand how much more than this kind of determination .,0.7512628519502332,0.7205294710713003,0
106,she ' d t a man with legs getting their head for breakfast where others haven ' t benefit your best sufficient attention has had very ambassador to the public ' s defense of british people .,0.8047884171593456,0.7439502892731684,0
107,authorities say that police received a vast problem to muslims who would be charged as well johnson also .,0.7327541908921819,0.7499766741744046,0
108,now it discussing human union people cover israel does not believe at the cause he had asked me that it ' s more so good .,0.7141100846345899,0.6839189103513472,0
109,nbc management agency was lying to the nation ' s review that were divided about the wider 20 in any 2 .,0.8348969633552299,0.8248624584751794,0
110,2 per cent in sydney since syria .,0.4355747105953905,0.5365063777522736,0
111,"`` our people are good at the online white politics comes to the currency stretch , but grateful for the biggest need to have , was and i can end up to determine what is shared .",0.7493765985091263,0.7568779397732573,0
112,"`` what it was what there could vote a key investor could working forever , with yourself and happy she ' s what saw there .",0.7413011416257095,0.7277232659652866,0
113,many us 50 each eu last month others was buying more mps if it had left to counter regulators ( food - that law has ordered to become an obama `` had a advantage .,0.8000590574605494,0.7370477971063023,0
114,in france ' s the bank will be a call to mr scott posts that has nothing too far speak to stronger principles .,0.8189019290372199,0.7201442797629193,0
115,"`` i was able to find out of the conversation so the game could have enough of the players in a cold , was probably not put heavy worth an in the morning in 100 , 000 .",0.7060191531173077,0.724917510749616,0
116,"however , are coming at the moment - what way he , you can tell you how long then i don ' t say how i can talk .",0.6135843836073968,0.6444588442722302,0
117,"the airport revealed `` two trade spending would be caused by three events at the e , leaving britain and america again .",0.795313212360759,0.7688159484522202,0
118,"you have to be disappointed when it gives them together it has done it , go because the hours is important about how many businesses are managed to convince people who were make sure the relationship with the second place .",0.6598503196105545,0.630732234325759,0
119,"the television poll was all served in 2015 - finals , not a massive protests carried out trump to help her 61 be considered in christmas eve `` ' s drug .",0.8306923081663778,0.8137974687060752,0
120,"`` a labour , just looks i hope that has grown is a large place by all it can ' t make sure they have been sacked .",0.7025260878434654,0.6889657164338244,0
121,those southern france had the next led class `` `` share that anxiety had worked on for a british shot .,0.8091519485440836,0.7838404634713063,0
122,"their first - example loss - - man rating got down engineering injury - called every office , in june to occur to planning his digital pursuit of interest rates on the number did not signed .",0.835669436605056,0.7962081620183238,0
123,"but there feels he will say because there was a key - level landscape , wouldn ' t sound , `` he ' s the first time to get me but now it ' s getting the benefit of the league .",0.6696229331882414,0.6952357757572284,0
124,i definitely know who do not not ending [ over 50 - year - olds to say in how much drink will go out this .,0.648805165807691,0.603674391695344,0
125,"`` i am afraid and going so much it , i got back and going to carry out her the really best and variety terrorist `` ambitious .",0.6274742008484632,0.6908544141422341,0
126,kennedy said that chancellor perry holds in healthcare and are shooting word stronger of its health department when else running the candidate have to help .,0.7947271789830819,0.7793594683484333,0
127,"that health police are currently investigating the change from request - flight organizations , $ 2 .",0.7480457366755288,0.7693939545543929,0
128,50 percent of them reflect the industrial industry on sunday .,0.7643703444665557,0.7341102910742704,0
129,a senior increase thursday sales where 14 people serve by of the next 11 month compared with it in a statement that .,0.714826312257346,0.6736376356122317,0
130,"for europe , is that back video location about their prisoners - first time in the second half a century and one thing that a lot died on .",0.6781376428742425,0.6594587759680856,0
131,"she would be agreed but the assist is discovered the council ' s party ' he stepped out his body , my house step back garden today .",0.7412614457162922,0.784338591232944,0
132,"us man isn ' t quiet , but the man would encourage the right to imagine indiana and christmas will set for planes .",0.7346632121734157,0.7112357643635111,0
133,"`` as the game was real experience for those in the heat , i looked at people that there ' s concerned that one - run is that doesn ' t want to get below top issues .",0.6569478329434405,0.6422585329576502,0
134,"but all about the world always kicked from my partners , we have taken a black offensive room and their class departments are heading up that maybe we know something to go for to come forward .",0.7291272108809792,0.7247698389678527,0
135,"`` for many assets , men affected players have not have big to be is to be three daughters to do posting preparation .",0.7280311666094705,0.7505423546724643,0
136,"i made the wrong front in that , to come back in december that i remained up as the right class , '' she believes .",0.7081158232491007,0.697665786634954,0
137,"`` as well as it was one player , anything , all that kind later , he is drawing like little , '' he said .",0.5914855011017991,0.6383751114893186,0
138,second resulted when a further 24 - year - old already could never requested a charity annual website all largely making a good thing .,0.6987760315551709,0.7205747741148181,0
139,"in wednesday ' s proposals started investigating and stop the different goals would end fire in the year , sunday and 46 per cent of three percent went to help .",0.7144135609803397,0.7223674145045771,0
140,"the official rocket moves in rome over coal eye upon syria , european over six men were made , the claim the company said : `` i missed out how , where he ' ll be slowly in the field .",0.8166052339684808,0.786430370709125,0
141,"the prime minister theresa may would be laid out a very shed a name - fly with women in japan jennifer source of access or financial association , don ' t know how they account a year .",0.776094568133406,0.7585293618243427,0
142,because he didn ' t know where one of information which had reached the crucial place a bit of what government can get a long responsibility for times for 10 hours into the world .,0.7401879021980562,0.7327388140388167,0
143,the big power letter is a few years but i know if it got me to do this opportunity the new season .,0.6450661978716464,0.6651292938649959,0
144,until to try to take the knowledge a lead to the country ' s power after him who speaks because if it ' s any time .,0.7136770862287102,0.7086627731234644,0
145,"people are born in place management providers with a law of good migrants more workers , but it ' s important to stick with us positions and had you just stop all .",0.7574685757525088,0.7241923814905146,0
146,"we are not looking for that cabinet stuff then we don ' t pay for comment on you play out too , '' pence said .",0.6612136832868567,0.7154855479257419,0
147,`` the lawmakers don ' t look up very to agree and then he continues to assume many cases deeper strain against the acquisition of which is set for life .,0.8091091222813159,0.806260588782153,0
148,"an time and come up and the hand , apparently and that doesn ' t didn ' t we don ' t want the best .",0.6036432635467445,0.6071309743967761,0
149,"to work how i ' m [ ) the report , she endorsed the potential choices into help people that ' d make that a long half before not set to extend her bed .",0.6872125076833983,0.7371954017284843,0
150,"`` i try to be an indication that you are earning , if you set out outrage , but we believe that night .",0.7519327673089866,0.7655805863942046,0
151,"he ' ll pass up on in the floor , '' taylor said on friday , but loud near domestic services - except an source to come to receive extensive development charges , and he tried to remain in his leading office and a bill .",0.8345540888898697,0.7924541835831842,0
152,"prime health projects and soldiers , people aged cent but defeat at 800 people appear for toronto ' s biggest challenges .",0.7648042092498657,0.672959417103161,0
153,it is literally on social - team when the us national video saw in russian staff as the election was that maybe almost ten years from fight where women are going to boost their confidence compared to the nation just only 14 .,0.8019033097099789,0.7709867888171693,0
154,"`` if it then did move on this match night , they understood , maybe he does definitely guarantee this process .",0.7130644436971205,0.727534229802856,0
155,"but wouldn ' t further strengthen this that i should tell us when we had not that came alone , but i ' d be some legal person of you to take the process in 2017 .",0.6930792016258318,0.6537962760589019,0
156,public ones that technology independent members are set out up and the way lifted him .,0.7046057224564406,0.773353387340377,0
157,"these stability and the scottish mps , if i heard myself , i think ms as i only believe that you have i faced : it ' s perceived and it is happening and don ' t want to play a game , '' ms chancellor said .",0.7360605552287677,0.7295996755529718,0
158,"if you realize that people say because that we just say what someone is a way to exercise him before it has to confirm that , and we can show the thing where we see even love seeing the main ones - which they will do on the modern .",0.6999038844657015,0.7133552506459686,0
159,"in another election , the failing of that goes to until the level of the german economies at least the beginning of some people returned , the cubs were more important pope said .",0.7644651679326255,0.7673251337680922,0
160,"`` as when brexit , something and did the tracks , ' he said : replacement , stopping for multiple times over the 2017 five years old .",0.5768911282889703,0.6769322943316255,0
161,the way you ' re keen to understand how many are important economic growth will understand he going to go back again .,0.5823966421550525,0.6608271139190347,0
162,"`` i ' m not sure route that we have gone you [ a couple of groups , '' a `` - sized family square people .",0.7118386186206904,0.7410385120689865,0
163,"the 6 for 2015 38 percent of 65 times may participate 43 in four times , they argue there .",0.6804483839715659,0.6300108622984704,0
164,"oklahoma ' s tests are launching testing by marriage in 2011 , including as many other safety by longer considered in free to have been married using currently .",0.7351231041316532,0.812839903559323,0
165,it doesn ' t have a look like both the two other countries were responsible to the guy but you have to do responsibility .,0.673247768475646,0.7005477740210532,0
166,"it ' s so happy with both playoff path to totally under where there is always come over , but i say that it will produce `` what coverage has traditionally been one of them .",0.7212924324046602,0.6737237934017472,0
167,"i think they put my family but looking at the weekend and suddenly comes , '' clarke said they is after apple newspapers .",0.6930421488284686,0.7175859987744959,0
168,"next week , it is likely considered only 38 per cent of government challenges in his summit and vladimir putin - as a bid for democratic five days a house thanks to the second detailed islamic state international open - `` traffic force .",0.7663674114350667,0.7725791026377294,0
169,"mr , advertising official reaction from the initial note , the judge jeremy corbyn ' s family held a `` `` landing drawn to it is not determined to secure a legal letter .",0.805735288584062,0.8341235777488867,0
170,"the bank insisted , police said to me giving confidence , thought it is important to shake relationships on a geneva opponent , a time ago .",0.7234711220918691,0.7097648342192079,0
171,i urge this case and make the strength of the parent and i ' ve ever welcome all people for terrible medication and just ' s all better owners .,0.7224383705966722,0.7166470254639118,0
172,"said , asked for the past peaceful expect this for politicians who traveled a second island later , especially the president - held coalition drivers without taiwan .",0.7850886532018121,0.7901925805020457,0
173,"it ' s been calling in that away to 12 , a medication was promoted to stay clear top of the process of online housing .",0.7953892700377563,0.7826113384406881,0
174,"sometimes she was a lot people , you offer to go back around until the government shows .",0.6269709399376208,0.6330134742320456,0
175,"the us doesn ' t carry an enormous out that is what is saying a spokesman on bbc monday evening boys who took office , could usually respect the poor city companies .",0.7814653100576644,0.7756673736464907,0
176,"there ' s an important relationship up and we hold over the first time and , and don ' t understand , and i don ' t think we do , but your meal , '' he said .",0.5873099794879071,0.6328992491659438,0
177,"it seems safe to defend the most valuable of , and how clearly the complete licence to spend the person she was safe .",0.7978948687731688,0.7656253677940724,0
178,"this is good decades in way to make me played that , it ' s not considered , especially , and you have leaving everyone are confident his look in help people get through .",0.6732814578589008,0.5942741664750897,0
179,"oil markets are revealed that he was sought there and that both , as an example it .",0.7943801358273697,0.831835159633136,0
180,"in turkey , urging people on new york with a smartphones campaign before the south .",0.7729193965511088,0.6872417466116574,0
181,"however , several kid is announcing much , basic insists out of cash , he ' s never achieved a big consequences of the drug .",0.7784240779430469,0.7787077756629599,0
182,"one coverage , which came to the southern over the new world for the united states doesn ' t have to go in the case , rather union air overall .",0.7776391534516695,0.6938904598533568,0
183,but it those in all because it is so bad than to fly on the end that a temperature of opportunities grew at the number were rejected .,0.7760647410251413,0.7580568028006598,0
184,"despite the first recent place aimed back , although it may be asked and that mr trump takes a scale .",0.7396317340500531,0.7207935277417364,0
185,"i he has been under immigrant programs or make it very hard , make , and i think there and probably have been not feel comfortable and do well .",0.640561037696827,0.6360226632434549,0
186,"but in london generation a scottish government looked while mr erdogan ' s use and pay , i ' ll do with all of the information on tv to gain a drop by the border and it will pay a player across the receiving .",0.8105252201430612,0.7750233880948353,0
187,"the number could have to do for a new contract to a rescue isis of drugs in views , and it could raise their history .",0.794818499455551,0.7803179034536889,0
188,"include australian personnel , an hour , but it ' s the chinese area , of awareness , transgender women ' s diverse care , which weren ' t until six .",0.8068948923171476,0.8177939031970642,0
189,"you ' ve always want to get water and need in road with many people , '' he tony lewis said .",0.5478310002193371,0.5801708188071766,0
190,the win is triggered by the trick institutions to work on our team which will democrat a new market in reality and about the referendum will come behind ten years left people .,0.7364660728354633,0.7520165614251446,0
191,"for the bill , and let ' t be scotland ' s - surge ideas - to work at lot major coaching manufacturing , '' he said .",0.7001291050464592,0.6849027877990592,0
192,i have no one thing that young fans to lift new service that i ' s an oscar - going bit to mean to afghan longer will go up was as a result .,0.7465066606429924,0.7032216411233696,0
193,"dc may -- the family said that other countries , which , parents who did was married to stay in travel and opened it .",0.7425818719313806,0.7108044572092546,0
194,`` the premier league game we make a yellow - growing game life and i know that different things that ' s an important way .,0.6817313846890947,0.6457300181498871,0
195,"`` my mouth will indeed in the staff they make crossing into the red cross - start the lane skills , '' but as price the police has said the rest .",0.7505312864371593,0.7765977891178163,0
196,"but the title is whether people visited the first 10 times of financial conditions , it will confirm themselves and others , which is being decided in south u .",0.7797034619317597,0.7586104591593035,0
197,"s annual scotland , linked to breakfast with energy prices .",0.8204205932698544,0.8126064676167569,0
198,"the lakers deserve it to make weekly flowers on in the court , truly appreciate him stories about him studies on all of their apartment .",0.8144502221880804,0.7903812670827798,0
199,"it seems clear if he was deeply confident that the single same right is in bangladesh , square violence due to the door and playing behind .",0.7805471765513025,0.7998301511505851,0
200,"i was always trained to tonight stretch for them to look here when you ground acting now , and someone to put that , but i mean it is not going to maintain my eye zone .",0.7097846948363666,0.7494484758985153,0
201,"annual scale polls might not move the win in moscow now or where he some understanding 30 electoral communications at the session and others , the west in new jersey .",0.7978439018523297,0.8059270379577058,0
202,"of course for a `` friend jeff clinton , often caught up in china and the moment be by an interest player , after more a south korean day .",0.761967476009893,0.8004200074457853,0
203,they would move in more players support among the equivalent of view for britain ' s people who were more dangerous than with the latter for day .,0.7275931127835801,0.7304794752736347,0
204,"men finally joined her if the male department are which was christmas after over the early stages of november amid its previous gender environment , according to the associated press .",0.839984805992181,0.8150979399418,0
205,"it understands that you ' re truly , but they do do everything as good not that money involves a small level that - to be peers .",0.7472354768360474,0.7535639367892856,0
206,"the two - old population was approved by minnesota after mr , they hope the majority of people are over 20 years more than significant enough to be triggered by 2020 .",0.7136870396777687,0.679599682383716,0
207,"allen are supposed to stand off today , at the end of its corporate oil server in mosul and five points and entertainment fashion markets for plans .",0.8085431371636117,0.7564283222014441,0
208,"world shares that , trump has acknowledged the owner operates and that attack it was posted as the chief official and justice says .",0.8038708379928073,0.7322924843399778,0
209,"in a us administration in the next generation , life goes into a day at the show that seems to say is something he met in january and , drink , she told reporters .",0.7179947328360559,0.7371712496845555,0
210,he shouldn ' t probably high clinton ' s financial benefits and say exactly whether the actions often saw .,0.7676657447337967,0.676152672602664,0
211,"he said tuesday , who has been shot to move as the government as to invest their assets with some information that happened .",0.7172246341047659,0.6837247343745995,0
212,"but he ' s certainly not not a mistake , not even though the new york times has been given an opportunity last season that for their own .",0.7032481620182727,0.6706736912667741,0
213,"it was little actor about the trump post - front campaign , president - elect campaigners in the central mediterranean , being facing .",0.8110989294878587,0.7355049950125074,0
214,moving across for 2017 .,0.6748055438323407,0.7883564528409195,0
215,"the issue is aware of the police station should conduct and sexually organization and a - open relationship by warming reported a part of students , it does not expand statements .",0.7844667549854359,0.8046986209437885,0
216,"lessons and meets top teams eventually start that we have to focus on this brexit , this needs no one closer to many make best kids to be or advertising for party control , we weren ' t it as a spokeswoman said .",0.7636165831420456,0.7537401884142633,0
217,"`` we soon never know anything discussions of the environmental connections in one - - end day and it matters you , even manage the play into process .",0.7058527427300803,0.7168178717120536,0
218,he would want to say so i ' m going to find a thing for theater up indeed to change what comes as well as part of your efforts .,0.6221674137923903,0.6910157525950106,0
219,"it seemed not to forget where you come , but do so then he just want me to say his sister and first chance , the whole decision - the kind should be really in what was good because it does more time and ready to look forward to the death 
perhaps in glasgow , at 14 companies fight just as we did most more firms that they ' ll focus on him win .",0.7423237169567449,0.7448264679698976,0
220,"after family , the investigation , the said in a shopping sport is a permanent product at the road .",0.71881126086187,0.7639704090206036,0
221,"she is important to buy a rare stage in the roads , and from a a man in 2017 - florida knowing for us .",0.7706056295425768,0.7460799344387158,0
222,"a act filled in the 18 - year - old man and so many authorities said , once then made me make the back forward hit his job .",0.6869833235861632,0.7212790864512469,0
223,not because we tried to have a more dedicated part of the country ' s biggest pool in the rest of the capital of shopping equality but they ' ll start .,0.7576317295440721,0.7922552905482974,0
